mid_point_x,mid_point_y,density,velocity,pressure
-0.050781,-0.230469,1.000000,0.500007,2.500000
-0.050781,-0.222656,1.000000,0.500007,2.500000
-0.050781,-0.214844,1.000000,0.500007,2.500000
-0.050781,-0.207031,1.000000,0.500007,2.500000
-0.050781,-0.199219,1.000000,0.500007,2.500000
-0.050781,-0.191406,1.000000,0.500007,2.500000
-0.050781,-0.183594,1.000000,0.500007,2.500000
-0.050781,-0.175781,1.000000,0.500007,2.500000
-0.050781,-0.167969,1.000000,0.500007,2.500000
-0.050781,-0.160156,1.000000,0.500007,2.500000
-0.050781,-0.152344,2.000000,0.500007,2.500000
-0.050781,-0.144531,2.000000,0.500007,2.500000
-0.050781,-0.136719,2.000000,0.500007,2.500000
-0.050781,-0.128906,2.000000,0.500007,2.500000
-0.050781,-0.121094,2.000000,0.500007,2.500000
-0.050781,-0.113281,2.000000,0.500007,2.500000
-0.050781,-0.105469,2.000000,0.500007,2.500000
-0.050781,-0.097656,2.000000,0.500007,2.500000
-0.050781,-0.089844,2.000000,0.500007,2.500000
-0.050781,-0.082031,2.000000,0.500007,2.500000
-0.050781,-0.074219,2.000000,0.500007,2.500000
-0.050781,-0.066406,2.000000,0.500007,2.500000
-0.050781,-0.058594,2.000000,0.500007,2.500000
-0.050781,-0.050781,2.000000,0.500007,2.500000
-0.050781,-0.042969,2.000000,0.500007,2.500000
-0.050781,-0.035156,2.000000,0.500007,2.500000
-0.050781,-0.027344,2.000000,0.500007,2.500000
-0.050781,-0.019531,2.000000,0.500007,2.500000
-0.050781,-0.011719,2.000000,0.500007,2.500000
-0.050781,-0.003906,2.000000,0.500007,2.500000
-0.050781,0.003906,2.000000,0.500007,2.500000
-0.050781,0.011719,2.000000,0.500007,2.500000
-0.050781,0.019531,2.000000,0.500007,2.500000
-0.050781,0.027344,2.000000,0.500007,2.500000
-0.050781,0.035156,2.000000,0.500007,2.500000
-0.050781,0.042969,2.000000,0.500007,2.500000
-0.050781,0.050781,2.000000,0.500007,2.500000
-0.050781,0.058594,2.000000,0.500007,2.500000
-0.050781,0.066406,2.000000,0.500007,2.500000
-0.050781,0.074219,2.000000,0.500007,2.500000
-0.050781,0.082031,2.000000,0.500007,2.500000
-0.050781,0.089844,2.000000,0.500007,2.500000
-0.050781,0.097656,2.000000,0.500007,2.500000
-0.050781,0.105469,2.000000,0.500007,2.500000
-0.050781,0.113281,2.000000,0.500007,2.500000
-0.050781,0.121094,2.000000,0.500007,2.500000
-0.050781,0.128906,2.000000,0.500007,2.500000
-0.050781,0.136719,2.000000,0.500007,2.500000
-0.050781,0.144531,2.000000,0.500007,2.500000
-0.050781,0.152344,2.000000,0.500007,2.500000
-0.050781,0.160156,2.000000,0.500007,2.500000
-0.050781,0.167969,2.000000,0.500007,2.500000
-0.050781,0.175781,2.000000,0.500007,2.500000
-0.050781,0.183594,2.000000,0.500007,2.500000
-0.050781,0.191406,2.000000,0.500007,2.500000
-0.050781,0.199219,2.000000,0.500007,2.500000
-0.050781,0.207031,2.000000,0.500007,2.500000
-0.050781,0.214844,2.000000,0.500007,2.500000
-0.050781,0.222656,2.000000,0.500007,2.500000
-0.050781,0.230469,2.000000,0.500007,2.500000
-0.050781,0.238281,2.000000,0.500007,2.500000
-0.050781,0.246094,2.000000,0.500007,2.500000
-0.050781,0.253906,2.000000,0.500007,2.500000
-0.050781,0.261719,2.000000,0.500007,2.500000
-0.050781,0.269531,2.000000,0.500007,2.500000
-0.050781,0.277344,2.000000,0.500007,2.500000
-0.050781,0.285156,2.000000,0.500007,2.500000
-0.050781,0.292969,2.000000,0.500007,2.500000
-0.050781,0.300781,2.000000,0.500007,2.500000
-0.050781,0.308594,2.000000,0.500007,2.500000
-0.050781,0.316406,2.000000,0.500007,2.500000
-0.050781,0.324219,2.000000,0.500007,2.500000
-0.050781,0.332031,2.000000,0.500007,2.500000
-0.050781,0.339844,2.000000,0.500007,2.500000
-0.050781,0.347656,1.000000,0.500007,2.500000
-0.050781,0.355469,1.000000,0.500007,2.500000
-0.050781,0.363281,1.000000,0.500007,2.500000
-0.050781,0.371094,1.000000,0.500007,2.500000
-0.050781,0.378906,1.000000,0.500007,2.500000
-0.050781,0.386719,1.000000,0.500007,2.500000
-0.050781,0.394531,1.000000,0.500007,2.500000
-0.050781,0.402344,1.000000,0.500007,2.500000
-0.050781,0.410156,1.000000,0.500007,2.500000
-0.050781,0.417969,1.000000,0.500007,2.500000
-0.050781,0.425781,1.000000,0.500007,2.500000
-0.050781,0.433594,1.000000,0.500007,2.500000
-0.050781,0.441406,1.000000,0.500007,2.500000
-0.050781,0.449219,1.000000,0.500007,2.500000
-0.050781,0.457031,1.000000,0.500007,2.500000
-0.050781,0.464844,1.000000,0.500007,2.500000
-0.050781,0.472656,1.000000,0.500007,2.500000
-0.050781,0.480469,1.000000,0.500007,2.500000
-0.050781,0.488281,1.000000,0.500007,2.500000
-0.050781,0.496094,1.000000,0.500007,2.500000
-0.042969,-0.496094,1.000000,0.500007,2.500000
-0.042969,-0.488281,1.000000,0.500007,2.500000
-0.042969,-0.480469,1.000000,0.500007,2.500000
-0.042969,-0.472656,1.000000,0.500007,2.500000
-0.042969,-0.464844,1.000000,0.500007,2.500000
-0.042969,-0.457031,1.000000,0.500007,2.500000
-0.042969,-0.449219,1.000000,0.500007,2.500000
-0.042969,-0.441406,1.000000,0.500007,2.500000
-0.042969,-0.433594,1.000000,0.500007,2.500000
-0.042969,-0.425781,1.000000,0.500007,2.500000
-0.042969,-0.417969,1.000000,0.500007,2.500000
-0.042969,-0.410156,1.000000,0.500005,2.500000
-0.042969,-0.402344,1.000000,0.500005,2.500000
-0.042969,-0.394531,1.000000,0.500005,2.500000
-0.042969,-0.386719,1.000000,0.500005,2.500000
-0.042969,-0.378906,1.000000,0.500005,2.500000
-0.042969,-0.371094,1.000000,0.500005,2.500000
-0.042969,-0.363281,1.000000,0.500005,2.500000
-0.042969,-0.355469,1.000000,0.500005,2.500000
-0.042969,-0.347656,1.000000,0.500005,2.500000
-0.042969,-0.339844,1.000000,0.500005,2.500000
-0.042969,-0.332031,1.000000,0.500005,2.500000
-0.042969,-0.324219,1.000000,0.500005,2.500000
-0.042969,-0.316406,1.000000,0.500005,2.500000
-0.042969,-0.308594,1.000000,0.500005,2.500000
-0.042969,-0.300781,1.000000,0.500005,2.500000
-0.042969,-0.292969,1.000000,0.500005,2.500000
-0.042969,-0.285156,1.000000,0.500005,2.500000
-0.042969,-0.277344,1.000000,0.500005,2.500000
-0.042969,-0.269531,1.000000,0.500005,2.500000
-0.042969,-0.261719,1.000000,0.500005,2.500000
-0.042969,-0.253906,1.000000,0.500005,2.500000
-0.042969,-0.246094,1.000000,0.500005,2.500000
-0.042969,-0.238281,1.000000,0.500005,2.500000
-0.042969,-0.230469,1.000000,0.500005,2.500000
-0.042969,-0.222656,1.000000,0.500005,2.500000
-0.042969,-0.214844,1.000000,0.500005,2.500000
-0.042969,-0.207031,1.000000,0.500005,2.500000
-0.042969,-0.199219,1.000000,0.500005,2.500000
-0.042969,-0.191406,1.000000,0.500005,2.500000
-0.042969,-0.183594,1.000000,0.500005,2.500000
-0.042969,-0.175781,1.000000,0.500005,2.500000
-0.042969,-0.167969,2.000000,0.500005,2.500000
-0.042969,-0.160156,2.000000,0.500005,2.500000
-0.042969,-0.152344,2.000000,0.500005,2.500000
-0.042969,-0.144531,2.000000,0.500005,2.500000
-0.042969,-0.136719,2.000000,0.500005,2.500000
-0.042969,-0.128906,2.000000,0.500005,2.500000
-0.042969,-0.121094,2.000000,0.500005,2.500000
-0.042969,-0.113281,2.000000,0.500005,2.500000
-0.042969,-0.105469,2.000000,0.500005,2.500000
-0.042969,-0.097656,2.000000,0.500005,2.500000
-0.042969,-0.089844,2.000000,0.500005,2.500000
-0.042969,-0.082031,2.000000,0.500005,2.500000
-0.042969,-0.074219,2.000000,0.500005,2.500000
-0.042969,-0.066406,2.000000,0.500005,2.500000
-0.042969,-0.058594,2.000000,0.500005,2.500000
-0.042969,-0.050781,2.000000,0.500005,2.500000
-0.042969,-0.042969,2.000000,0.500005,2.500000
-0.042969,-0.035156,2.000000,0.500005,2.500000
-0.042969,-0.027344,2.000000,0.500005,2.500000
-0.042969,-0.019531,2.000000,0.500005,2.500000
-0.042969,-0.011719,2.000000,0.500005,2.500000
-0.042969,-0.003906,2.000000,0.500005,2.500000
-0.042969,0.003906,2.000000,0.500005,2.500000
-0.042969,0.011719,2.000000,0.500005,2.500000
-0.042969,0.019531,2.000000,0.500005,2.500000
-0.042969,0.027344,2.000000,0.500005,2.500000
-0.042969,0.035156,2.000000,0.500005,2.500000
-0.042969,0.042969,2.000000,0.500005,2.500000
-0.042969,0.050781,2.000000,0.500005,2.500000
-0.042969,0.058594,2.000000,0.500005,2.500000
-0.042969,0.066406,2.000000,0.500005,2.500000
-0.042969,0.074219,2.000000,0.500005,2.500000
-0.042969,0.082031,2.000000,0.500005,2.500000
-0.042969,0.089844,2.000000,0.500005,2.500000
-0.042969,0.097656,2.000000,0.500005,2.500000
-0.042969,0.105469,2.000000,0.500005,2.500000
-0.042969,0.113281,2.000000,0.500005,2.500000
-0.042969,0.121094,2.000000,0.500005,2.500000
-0.042969,0.128906,2.000000,0.500005,2.500000
-0.042969,0.136719,2.000000,0.500005,2.500000
-0.042969,0.144531,2.000000,0.500005,2.500000
-0.042969,0.152344,2.000000,0.500005,2.500000
-0.042969,0.160156,2.000000,0.500005,2.500000
-0.042969,0.167969,2.000000,0.500005,2.500000
-0.042969,0.175781,2.000000,0.500005,2.500000
-0.042969,0.183594,2.000000,0.500005,2.500000
-0.042969,0.191406,2.000000,0.500005,2.500000
-0.042969,0.199219,2.000000,0.500005,2.500000
-0.042969,0.207031,2.000000,0.500005,2.500000
-0.042969,0.214844,2.000000,0.500005,2.500000
-0.042969,0.222656,2.000000,0.500005,2.500000
-0.042969,0.230469,2.000000,0.500005,2.500000
-0.042969,0.238281,2.000000,0.500005,2.500000
-0.042969,0.246094,2.000000,0.500005,2.500000
-0.042969,0.253906,2.000000,0.500005,2.500000
-0.042969,0.261719,2.000000,0.500005,2.500000
-0.042969,0.269531,2.000000,0.500005,2.500000
-0.042969,0.277344,2.000000,0.500005,2.500000
-0.042969,0.285156,2.000000,0.500005,2.500000
-0.042969,0.292969,2.000000,0.500005,2.500000
-0.042969,0.300781,2.000000,0.500005,2.500000
-0.042969,0.308594,2.000000,0.500005,2.500000
-0.042969,0.316406,2.000000,0.500005,2.500000
-0.042969,0.324219,2.000000,0.500005,2.500000
-0.042969,0.332031,1.000000,0.500005,2.500000
-0.042969,0.339844,1.000000,0.500005,2.500000
-0.042969,0.347656,1.000000,0.500005,2.500000
-0.042969,0.355469,1.000000,0.500005,2.500000
-0.042969,0.363281,1.000000,0.500005,2.500000
-0.042969,0.371094,1.000000,0.500005,2.500000
-0.042969,0.378906,1.000000,0.500005,2.500000
-0.042969,0.386719,1.000000,0.500005,2.500000
-0.042969,0.394531,1.000000,0.500005,2.500000
-0.042969,0.402344,1.000000,0.500005,2.500000
-0.042969,0.410156,1.000000,0.500005,2.500000
-0.042969,0.417969,1.000000,0.500005,2.500000
-0.042969,0.425781,1.000000,0.500005,2.500000
-0.042969,0.433594,1.000000,0.500005,2.500000
-0.042969,0.441406,1.000000,0.500005,2.500000
-0.042969,0.449219,1.000000,0.500005,2.500000
-0.042969,0.457031,1.000000,0.500005,2.500000
-0.042969,0.464844,1.000000,0.500005,2.500000
-0.042969,0.472656,1.000000,0.500005,2.500000
-0.042969,0.480469,1.000000,0.500005,2.500000
-0.042969,0.488281,1.000000,0.500005,2.500000
-0.042969,0.496094,1.000000,0.500005,2.500000
-0.035156,-0.496094,1.000000,0.500005,2.500000
-0.035156,-0.488281,1.000000,0.500005,2.500000
-0.035156,-0.480469,1.000000,0.500005,2.500000
-0.035156,-0.472656,1.000000,0.500005,2.500000
-0.035156,-0.464844,1.000000,0.500005,2.500000
-0.035156,-0.457031,1.000000,0.500005,2.500000
-0.035156,-0.449219,1.000000,0.500005,2.500000
-0.035156,-0.441406,1.000000,0.500005,2.500000
-0.035156,-0.433594,1.000000,0.500005,2.500000
-0.035156,-0.425781,1.000000,0.500003,2.500000
-0.035156,-0.417969,1.000000,0.500003,2.500000
-0.035156,-0.410156,1.000000,0.500003,2.500000
-0.035156,-0.402344,1.000000,0.500003,2.500000
-0.035156,-0.394531,1.000000,0.500003,2.500000
-0.035156,-0.386719,1.000000,0.500003,2.500000
-0.035156,-0.378906,1.000000,0.500003,2.500000
-0.035156,-0.371094,1.000000,0.500003,2.500000
-0.035156,-0.363281,1.000000,0.500003,2.500000
-0.035156,-0.355469,1.000000,0.500003,2.500000
-0.035156,-0.347656,1.000000,0.500003,2.500000
-0.035156,-0.339844,1.000000,0.500003,2.500000
-0.035156,-0.332031,1.000000,0.500003,2.500000
-0.035156,-0.324219,1.000000,0.500003,2.500000
-0.035156,-0.316406,1.000000,0.500003,2.500000
-0.035156,-0.308594,1.000000,0.500003,2.500000
-0.035156,-0.300781,1.000000,0.500003,2.500000
-0.035156,-0.292969,1.000000,0.500003,2.500000
-0.035156,-0.285156,1.000000,0.500003,2.500000
-0.035156,-0.277344,1.000000,0.500003,2.500000
-0.035156,-0.269531,1.000000,0.500003,2.500000
-0.035156,-0.261719,1.000000,0.500003,2.500000
-0.035156,-0.253906,1.000000,0.500003,2.500000
-0.035156,-0.246094,1.000000,0.500003,2.500000
-0.035156,-0.238281,1.000000,0.500003,2.500000
-0.035156,-0.230469,1.000000,0.500003,2.500000
-0.035156,-0.222656,1.000000,0.500003,2.500000
-0.035156,-0.214844,1.000000,0.500003,2.500000
-0.035156,-0.207031,1.000000,0.500003,2.500000
-0.035156,-0.199219,1.000000,0.500003,2.500000
-0.035156,-0.191406,1.000000,0.500003,2.500000
-0.035156,-0.183594,2.000000,0.500003,2.500000
-0.035156,-0.175781,2.000000,0.500003,2.500000
-0.035156,-0.167969,2.000000,0.500003,2.500000
-0.035156,-0.160156,2.000000,0.500003,2.500000
-0.035156,-0.152344,2.000000,0.500003,2.500000
-0.035156,-0.144531,2.000000,0.500003,2.500000
-0.035156,-0.136719,2.000000,0.500003,2.500000
-0.035156,-0.128906,2.000000,0.500003,2.500000
-0.035156,-0.121094,2.000000,0.500003,2.500000
-0.035156,-0.113281,2.000000,0.500003,2.500000
-0.035156,-0.105469,2.000000,0.500003,2.500000
-0.035156,-0.097656,2.000000,0.500003,2.500000
-0.035156,-0.089844,2.000000,0.500003,2.500000
-0.035156,-0.082031,2.000000,0.500003,2.500000
-0.035156,-0.074219,2.000000,0.500003,2.500000
-0.035156,-0.066406,2.000000,0.500003,2.500000
-0.035156,-0.058594,2.000000,0.500003,2.500000
-0.035156,-0.050781,2.000000,0.500003,2.500000
-0.035156,-0.042969,2.000000,0.500003,2.500000
-0.035156,-0.035156,2.000000,0.500003,2.500000
-0.035156,-0.027344,2.000000,0.500003,2.500000
-0.035156,-0.019531,2.000000,0.500003,2.500000
-0.035156,-0.011719,2.000000,0.500003,2.500000
-0.035156,-0.003906,2.000000,0.500003,2.500000
-0.035156,0.003906,2.000000,0.500003,2.500000
-0.035156,0.011719,2.000000,0.500003,2.500000
-0.035156,0.019531,2.000000,0.500003,2.500000
-0.035156,0.027344,2.000000,0.500003,2.500000
-0.035156,0.035156,2.000000,0.500003,2.500000
-0.035156,0.042969,2.000000,0.500003,2.500000
-0.035156,0.050781,2.000000,0.500003,2.500000
-0.035156,0.058594,2.000000,0.500003,2.500000
-0.035156,0.066406,2.000000,0.500003,2.500000
-0.035156,0.074219,2.000000,0.500003,2.500000
-0.035156,0.082031,2.000000,0.500003,2.500000
-0.035156,0.089844,2.000000,0.500003,2.500000
-0.035156,0.097656,2.000000,0.500003,2.500000
-0.035156,0.105469,2.000000,0.500003,2.500000
-0.035156,0.113281,2.000000,0.500003,2.500000
-0.035156,0.121094,2.000000,0.500003,2.500000
-0.035156,0.128906,2.000000,0.500003,2.500000
-0.035156,0.136719,2.000000,0.500003,2.500000
-0.035156,0.144531,2.000000,0.500003,2.500000
-0.035156,0.152344,2.000000,0.500003,2.500000
-0.035156,0.160156,2.000000,0.500003,2.500000
-0.035156,0.167969,2.000000,0.500003,2.500000
-0.035156,0.175781,2.000000,0.500003,2.500000
-0.035156,0.183594,2.000000,0.500003,2.500000
-0.035156,0.191406,2.000000,0.500003,2.500000
-0.035156,0.199219,2.000000,0.500003,2.500000
-0.035156,0.207031,2.000000,0.500003,2.500000
-0.035156,0.214844,2.000000,0.500003,2.500000
-0.035156,0.222656,2.000000,0.500003,2.500000
-0.035156,0.230469,2.000000,0.500003,2.500000
-0.035156,0.238281,2.000000,0.500003,2.500000
-0.035156,0.246094,2.000000,0.500003,2.500000
-0.035156,0.253906,2.000000,0.500003,2.500000
-0.035156,0.261719,2.000000,0.500003,2.500000
-0.035156,0.269531,2.000000,0.500003,2.500000
-0.035156,0.277344,2.000000,0.500003,2.500000
-0.035156,0.285156,2.000000,0.500003,2.500000
-0.035156,0.292969,2.000000,0.500003,2.500000
-0.035156,0.300781,2.000000,0.500003,2.500000
-0.035156,0.308594,2.000000,0.500003,2.500000
-0.035156,0.316406,1.000000,0.500003,2.500000
-0.035156,0.324219,1.000000,0.500003,2.500000
-0.035156,0.332031,1.000000,0.500003,2.500000
-0.035156,0.339844,1.000000,0.500003,2.500000
-0.035156,0.347656,1.000000,0.500003,2.500000
-0.035156,0.355469,1.000000,0.500003,2.500000
-0.035156,0.363281,1.000000,0.500003,2.500000
-0.035156,0.371094,1.000000,0.500003,2.500000
-0.035156,0.378906,1.000000,0.500003,2.500000
-0.035156,0.386719,1.000000,0.500003,2.500000
-0.035156,0.394531,1.000000,0.500003,2.500000
-0.035156,0.402344,1.000000,0.500003,2.500000
-0.035156,0.410156,1.000000,0.500003,2.500000
-0.035156,0.417969,1.000000,0.500003,2.500000
-0.035156,0.425781,1.000000,0.500003,2.500000
-0.035156,0.433594,1.000000,0.500003,2.500000
-0.035156,0.441406,1.000000,0.500003,2.500000
-0.035156,0.449219,1.000000,0.500003,2.500000
-0.035156,0.457031,1.000000,0.500003,2.500000
-0.035156,0.464844,1.000000,0.500003,2.500000
-0.035156,0.472656,1.000000,0.500003,2.500000
-0.035156,0.480469,1.000000,0.500003,2.500000
-0.035156,0.488281,1.000000,0.500003,2.500000
-0.035156,0.496094,1.000000,0.500003,2.500000
-0.027344,-0.496094,1.000000,0.500003,2.500000
-0.027344,-0.488281,1.000000,0.500003,2.500000
-0.027344,-0.480469,1.000000,0.500003,2.500000
-0.027344,-0.472656,1.000000,0.500003,2.500000
-0.027344,-0.464844,1.000000,0.500003,2.500000
-0.027344,-0.457031,1.000000,0.500003,2.500000
-0.027344,-0.449219,1.000000,0.500003,2.500000
-0.027344,-0.441406,1.000000,0.500001,2.500000
-0.027344,-0.433594,1.000000,0.500001,2.500000
-0.027344,-0.425781,1.000000,0.500001,2.500000
-0.027344,-0.417969,1.000000,0.500001,2.500000
-0.027344,-0.410156,1.000000,0.500001,2.500000
-0.027344,-0.402344,1.000000,0.500001,2.500000
-0.027344,-0.394531,1.000000,0.500001,2.500000
-0.027344,-0.386719,1.000000,0.500001,2.500000
-0.027344,-0.378906,1.000000,0.500001,2.500000
-0.027344,-0.371094,1.000000,0.500001,2.500000
-0.027344,-0.363281,1.000000,0.500001,2.500000
-0.027344,-0.355469,1.000000,0.500001,2.500000
-0.027344,-0.347656,1.000000,0.500001,2.500000
-0.027344,-0.339844,1.000000,0.500001,2.500000
-0.027344,-0.332031,1.000000,0.500001,2.500000
-0.027344,-0.324219,1.000000,0.500001,2.500000
-0.027344,-0.316406,1.000000,0.500001,2.500000
-0.027344,-0.308594,1.000000,0.500001,2.500000
-0.027344,-0.300781,1.000000,0.500001,2.500000
-0.027344,-0.292969,1.000000,0.500001,2.500000
-0.027344,-0.285156,1.000000,0.500001,2.500000
-0.027344,-0.277344,1.000000,0.500001,2.500000
-0.027344,-0.269531,1.000000,0.500001,2.500000
-0.027344,-0.261719,1.000000,0.500001,2.500000
-0.027344,-0.253906,1.000000,0.500001,2.500000
-0.027344,-0.246094,1.000000,0.500001,2.500000
-0.027344,-0.238281,1.000000,0.500001,2.500000
-0.027344,-0.230469,1.000000,0.500001,2.500000
-0.027344,-0.222656,1.000000,0.500001,2.500000
-0.027344,-0.214844,1.000000,0.500001,2.500000
-0.027344,-0.207031,1.000000,0.500001,2.500000
-0.027344,-0.199219,2.000000,0.500001,2.500000
-0.027344,-0.191406,2.000000,0.500001,2.500000
-0.027344,-0.183594,2.000000,0.500001,2.500000
-0.027344,-0.175781,2.000000,0.500001,2.500000
-0.027344,-0.167969,2.000000,0.500001,2.500000
-0.027344,-0.160156,2.000000,0.500001,2.500000
-0.027344,-0.152344,2.000000,0.500001,2.500000
-0.027344,-0.144531,2.000000,0.500001,2.500000
-0.027344,-0.136719,2.000000,0.500001,2.500000
-0.027344,-0.128906,2.000000,0.500001,2.500000
-0.027344,-0.121094,2.000000,0.500001,2.500000
-0.027344,-0.113281,2.000000,0.500001,2.500000
-0.027344,-0.105469,2.000000,0.500001,2.500000
-0.027344,-0.097656,2.000000,0.500001,2.500000
-0.027344,-0.089844,2.000000,0.500001,2.500000
-0.027344,-0.082031,2.000000,0.500001,2.500000
-0.027344,-0.074219,2.000000,0.500001,2.500000
-0.027344,-0.066406,2.000000,0.500001,2.500000
-0.027344,-0.058594,2.000000,0.500001,2.500000
-0.027344,-0.050781,2.000000,0.500001,2.500000
-0.027344,-0.042969,2.000000,0.500001,2.500000
-0.027344,-0.035156,2.000000,0.500001,2.500000
-0.027344,-0.027344,2.000000,0.500001,2.500000
-0.027344,-0.019531,2.000000,0.500001,2.500000
-0.027344,-0.011719,2.000000,0.500001,2.500000
-0.027344,-0.003906,2.000000,0.500001,2.500000
-0.027344,0.003906,2.000000,0.500001,2.500000
-0.027344,0.011719,2.000000,0.500001,2.500000
-0.027344,0.019531,2.000000,0.500001,2.500000
-0.027344,0.027344,2.000000,0.500001,2.500000
-0.027344,0.035156,2.000000,0.500001,2.500000
-0.027344,0.042969,2.000000,0.500001,2.500000
-0.027344,0.050781,2.000000,0.500001,2.500000
-0.027344,0.058594,2.000000,0.500001,2.500000
-0.027344,0.066406,2.000000,0.500001,2.500000
-0.027344,0.074219,2.000000,0.500001,2.500000
-0.027344,0.082031,2.000000,0.500001,2.500000
-0.027344,0.089844,2.000000,0.500001,2.500000
-0.027344,0.097656,2.000000,0.500001,2.500000
-0.027344,0.105469,2.000000,0.500001,2.500000
-0.027344,0.113281,2.000000,0.500001,2.500000
-0.027344,0.121094,2.000000,0.500001,2.500000
-0.027344,0.128906,2.000000,0.500001,2.500000
-0.027344,0.136719,2.000000,0.500001,2.500000
-0.027344,0.144531,2.000000,0.500001,2.500000
-0.027344,0.152344,2.000000,0.500001,2.500000
-0.027344,0.160156,2.000000,0.500001,2.500000
-0.027344,0.167969,2.000000,0.500001,2.500000
-0.027344,0.175781,2.000000,0.500001,2.500000
-0.027344,0.183594,2.000000,0.500001,2.500000
-0.027344,0.191406,2.000000,0.500001,2.500000
-0.027344,0.199219,2.000000,0.500001,2.500000
-0.027344,0.207031,2.000000,0.500001,2.500000
-0.027344,0.214844,2.000000,0.500001,2.500000
-0.027344,0.222656,2.000000,0.500001,2.500000
-0.027344,0.230469,2.000000,0.500001,2.500000
-0.027344,0.238281,2.000000,0.500001,2.500000
-0.027344,0.246094,2.000000,0.500001,2.500000
-0.027344,0.253906,2.000000,0.500001,2.500000
-0.027344,0.261719,2.000000,0.500001,2.500000
-0.027344,0.269531,2.000000,0.500001,2.500000
-0.027344,0.277344,2.000000,0.500001,2.500000
-0.027344,0.285156,2.000000,0.500001,2.500000
-0.027344,0.292969,2.000000,0.500001,2.500000
-0.027344,0.300781,1.000000,0.500001,2.500000
-0.027344,0.308594,1.000000,0.500001,2.500000
-0.027344,0.316406,1.000000,0.500001,2.500000
-0.027344,0.324219,1.000000,0.500001,2.500000
-0.027344,0.332031,1.000000,0.500001,2.500000
-0.027344,0.339844,1.000000,0.500001,2.500000
-0.027344,0.347656,1.000000,0.500001,2.500000
-0.027344,0.355469,1.000000,0.500001,2.500000
-0.027344,0.363281,1.000000,0.500001,2.500000
-0.027344,0.371094,1.000000,0.500001,2.500000
-0.027344,0.378906,1.000000,0.500001,2.500000
-0.027344,0.386719,1.000000,0.500001,2.500000
-0.027344,0.394531,1.000000,0.500001,2.500000
-0.027344,0.402344,1.000000,0.500001,2.500000
-0.027344,0.410156,1.000000,0.500001,2.500000
-0.027344,0.417969,1.000000,0.500001,2.500000
-0.027344,0.425781,1.000000,0.500001,2.500000
-0.027344,0.433594,1.000000,0.500001,2.500000
-0.027344,0.441406,1.000000,0.500001,2.500000
-0.027344,0.449219,1.000000,0.500001,2.500000
-0.027344,0.457031,1.000000,0.500001,2.500000
-0.027344,0.464844,1.000000,0.500001,2.500000
-0.027344,0.472656,1.000000,0.500001,2.500000
-0.027344,0.480469,1.000000,0.500001,2.500000
-0.027344,0.488281,1.000000,0.500001,2.500000
-0.027344,0.496094,1.000000,0.500001,2.500000
-0.019531,-0.496094,1.000000,0.500001,2.500000
-0.019531,-0.488281,1.000000,0.500001,2.500000
-0.019531,-0.480469,1.000000,0.500001,2.500000
-0.019531,-0.472656,1.000000,0.500001,2.500000
-0.019531,-0.464844,1.000000,0.500001,2.500000
-0.019531,-0.457031,1.000000,0.500001,2.500000
-0.019531,-0.449219,1.000000,0.500001,2.500000
-0.019531,-0.441406,1.000000,0.500001,2.500000
-0.019531,-0.433594,1.000000,0.500001,2.500000
-0.019531,-0.425781,1.000000,0.500001,2.500000
-0.019531,-0.417969,1.000000,0.500001,2.500000
-0.019531,-0.410156,1.000000,0.500001,2.500000
-0.019531,-0.402344,1.000000,0.500001,2.500000
-0.019531,-0.394531,1.000000,0.500001,2.500000
-0.019531,-0.386719,1.000000,0.500001,2.500000
-0.019531,-0.378906,1.000000,0.500001,2.500000
-0.019531,-0.371094,1.000000,0.500001,2.500000
-0.019531,-0.363281,1.000000,0.500001,2.500000
-0.019531,-0.355469,1.000000,0.500001,2.500000
-0.019531,-0.347656,1.000000,0.500001,2.500000
-0.019531,-0.339844,1.000000,0.500001,2.500000
-0.019531,-0.332031,1.000000,0.500001,2.500000
-0.019531,-0.324219,1.000000,0.500001,2.500000
-0.019531,-0.316406,1.000000,0.500001,2.500000
-0.019531,-0.308594,1.000000,0.500001,2.500000
-0.019531,-0.300781,1.000000,0.500001,2.500000
-0.019531,-0.292969,1.000000,0.500001,2.500000
-0.019531,-0.285156,1.000000,0.500001,2.500000
-0.019531,-0.277344,1.000000,0.500001,2.500000
-0.019531,-0.269531,1.000000,0.500001,2.500000
-0.019531,-0.261719,1.000000,0.500001,2.500000
-0.019531,-0.253906,1.000000,0.500001,2.500000
-0.019531,-0.246094,1.000000,0.500001,2.500000
-0.019531,-0.238281,1.000000,0.500001,2.500000
-0.019531,-0.230469,1.000000,0.500001,2.500000
-0.019531,-0.222656,1.000000,0.500001,2.500000
-0.019531,-0.214844,2.000000,0.500001,2.500000
-0.019531,-0.207031,2.000000,0.500001,2.500000
-0.019531,-0.199219,2.000000,0.500001,2.500000
-0.019531,-0.191406,2.000000,0.500001,2.500000
-0.019531,-0.183594,2.000000,0.500001,2.500000
-0.019531,-0.175781,2.000000,0.500001,2.500000
-0.019531,-0.167969,2.000000,0.500001,2.500000
-0.019531,-0.160156,2.000000,0.500001,2.500000
-0.019531,-0.152344,2.000000,0.500001,2.500000
-0.019531,-0.144531,2.000000,0.500001,2.500000
-0.019531,-0.136719,2.000000,0.500001,2.500000
-0.019531,-0.128906,2.000000,0.500001,2.500000
-0.019531,-0.121094,2.000000,0.500001,2.500000
